match_id,date,home_team,away_team,home_score,away_score,tournament,city,country,neutral,match_key
7669,1969-05-08,Norway,Mexico,0.0,2.0,Friendly,Oslo,Norway,False,1969-05-08|Norway|Mexico|Friendly|0.0|2.0|Oslo
7682,1969-05-20,Mexico,Peru,0.0,1.0,Friendly,Mexico City,Mexico,False,1969-05-20|Mexico|Peru|Friendly|0.0|1.0|Mexico City
7685,1969-05-22,Mexico,Peru,3.0,0.0,Friendly,León,Mexico,False,1969-05-22|Mexico|Peru|Friendly|3.0|0.0|León
7693,1969-06-01,Mexico,England,0.0,0.0,Friendly,Mexico City,Mexico,False,1969-06-01|Mexico|England|Friendly|0.0|0.0|Mexico City
7695,1969-06-03,Mexico,England,0.0,4.0,Friendly,Guadalajara,Mexico,False,1969-06-03|Mexico|England|Friendly|0.0|4.0|Guadalajara
7847,1969-10-21,Mexico,Bermuda,3.0,0.0,CONCACAF Championship qualification,Mexico City,Mexico,False,1969-10-21|Mexico|Bermuda|CONCACAF Championship qualification|3.0|0.0|Mexico City
7865,1969-11-02,Bermuda,Mexico,2.0,1.0,CONCACAF Championship qualification,Hamilton,Bermuda,False,1969-11-02|Bermuda|Mexico|CONCACAF Championship qualification|2.0|1.0|Hamilton
7878,1969-11-05,Mexico,Belgium,1.0,0.0,Friendly,Mexico City,Mexico,False,1969-11-05|Mexico|Belgium|Friendly|1.0|0.0|Mexico City
7896,1969-11-11,Mexico,Norway,4.0,0.0,Friendly,Mexico City,Mexico,False,1969-11-11|Mexico|Norway|Friendly|4.0|0.0|Mexico City
7927,1969-11-27,Mexico,Jamaica,2.0,0.0,CONCACAF Championship,San José,Costa Rica,True,1969-11-27|Mexico|Jamaica|CONCACAF Championship|2.0|0.0|San José
7934,1969-11-30,Costa Rica,Mexico,2.0,0.0,CONCACAF Championship,San José,Costa Rica,False,1969-11-30|Costa Rica|Mexico|CONCACAF Championship|2.0|0.0|San José
7937,1969-12-02,Mexico,Guatemala,0.0,1.0,CONCACAF Championship,San José,Costa Rica,True,1969-12-02|Mexico|Guatemala|CONCACAF Championship|0.0|1.0|San José
7942,1969-12-04,Mexico,Curaçao,2.0,2.0,CONCACAF Championship,San José,Costa Rica,True,1969-12-04|Mexico|Curaçao|CONCACAF Championship|2.0|2.0|San José
7946,1969-12-07,Mexico,Trinidad and Tobago,0.0,0.0,CONCACAF Championship,San José,Costa Rica,True,1969-12-07|Mexico|Trinidad and Tobago|CONCACAF Championship|0.0|0.0|San José
7983,1970-02-15,Mexico,Bulgaria,1.0,1.0,Friendly,Mexico City,Mexico,False,1970-02-15|Mexico|Bulgaria|Friendly|1.0|1.0|Mexico City
7986,1970-02-18,Mexico,Bulgaria,2.0,0.0,Friendly,León,Mexico,False,1970-02-18|Mexico|Bulgaria|Friendly|2.0|0.0|León
7991,1970-02-22,Mexico,Sweden,0.0,0.0,Friendly,Mexico City,Mexico,False,1970-02-22|Mexico|Sweden|Friendly|0.0|0.0|Mexico City
7995,1970-02-26,Mexico,Russia,0.0,0.0,Friendly,Mexico City,Mexico,False,1970-02-26|Mexico|Russia|Friendly|0.0|0.0|Mexico City
7996,1970-03-01,Mexico,Sweden,0.0,1.0,Friendly,Puebla,Mexico,False,1970-03-01|Mexico|Sweden|Friendly|0.0|1.0|Puebla
7998,1970-03-05,Peru,Mexico,0.0,1.0,Friendly,Lima,Peru,False,1970-03-05|Peru|Mexico|Friendly|0.0|1.0|Lima
8000,1970-03-08,Peru,Mexico,1.0,0.0,Friendly,Lima,Peru,False,1970-03-08|Peru|Mexico|Friendly|1.0|0.0|Lima
8001,1970-03-15,Mexico,Peru,3.0,1.0,Friendly,Mexico City,Mexico,False,1970-03-15|Mexico|Peru|Friendly|3.0|1.0|Mexico City
8002,1970-03-18,Mexico,Peru,3.0,3.0,Friendly,León,Mexico,False,1970-03-18|Mexico|Peru|Friendly|3.0|3.0|León
8038,1970-04-29,Mexico,Ecuador,4.0,2.0,Friendly,León,Mexico,False,1970-04-29|Mexico|Ecuador|Friendly|4.0|2.0|León
8058,1970-05-31,Mexico,Russia,0.0,0.0,FIFA World Cup,Mexico City,Mexico,False,1970-05-31|Mexico|Russia|FIFA World Cup|0.0|0.0|Mexico City
8075,1970-06-07,Mexico,El Salvador,4.0,0.0,FIFA World Cup,Mexico City,Mexico,False,1970-06-07|Mexico|El Salvador|FIFA World Cup|4.0|0.0|Mexico City
8083,1970-06-11,Mexico,Belgium,1.0,0.0,FIFA World Cup,Mexico City,Mexico,False,1970-06-11|Mexico|Belgium|FIFA World Cup|1.0|0.0|Mexico City
8087,1970-06-14,Mexico,Italy,1.0,4.0,FIFA World Cup,Toluca,Mexico,False,1970-06-14|Mexico|Italy|FIFA World Cup|1.0|4.0|Toluca
8177,1970-09-30,Brazil,Mexico,2.0,1.0,Friendly,Rio de Janeiro,Brazil,False,1970-09-30|Brazil|Mexico|Friendly|2.0|1.0|Rio de Janeiro
8326,1971-02-17,Mexico,Russia,0.0,0.0,Friendly,Guadalajara,Mexico,False,1971-02-17|Mexico|Russia|Friendly|0.0|0.0|Guadalajara
8328,1971-02-20,Mexico,Russia,0.0,0.0,Friendly,Mexico City,Mexico,False,1971-02-20|Mexico|Russia|Friendly|0.0|0.0|Mexico City
8458,1971-07-06,Mexico,Greece,1.0,1.0,Friendly,Mexico City,Mexico,False,1971-07-06|Mexico|Greece|Friendly|1.0|1.0|Mexico City
8523,1971-08-18,Mexico,German DR,0.0,1.0,Friendly,Guadalajara,Mexico,False,1971-08-18|Mexico|German DR|Friendly|0.0|1.0|Guadalajara
8541,1971-09-08,Germany,Mexico,5.0,0.0,Friendly,Hanover,Germany,False,1971-09-08|Germany|Mexico|Friendly|5.0|0.0|Hanover
8558,1971-09-18,German DR,Mexico,1.0,1.0,Friendly,Leipzig,German DR,False,1971-09-18|German DR|Mexico|Friendly|1.0|1.0|Leipzig
8566,1971-09-22,Yugoslavia,Mexico,4.0,0.0,Friendly,Sarajevo,Yugoslavia,False,1971-09-22|Yugoslavia|Mexico|Friendly|4.0|0.0|Sarajevo
8569,1971-09-25,Italy,Mexico,2.0,0.0,Friendly,Genoa,Italy,False,1971-09-25|Italy|Mexico|Friendly|2.0|0.0|Genoa
8575,1971-09-30,Greece,Mexico,0.0,1.0,Friendly,Salonica,Greece,False,1971-09-30|Greece|Mexico|Friendly|0.0|1.0|Salonica
8581,1971-10-06,Bermuda,Mexico,0.0,2.0,CONCACAF Championship qualification,Hamilton,Bermuda,False,1971-10-06|Bermuda|Mexico|CONCACAF Championship qualification|0.0|2.0|Hamilton
8582,1971-10-06,Mexico,Bermuda,4.0,0.0,CONCACAF Championship qualification,Mexico City,Mexico,False,1971-10-06|Mexico|Bermuda|CONCACAF Championship qualification|4.0|0.0|Mexico City
8647,1971-11-21,Haiti,Mexico,0.0,0.0,CONCACAF Championship,San Fernando,Trinidad and Tobago,True,1971-11-21|Haiti|Mexico|CONCACAF Championship|0.0|0.0|San Fernando
8655,1971-11-26,Trinidad and Tobago,Mexico,0.0,2.0,CONCACAF Championship,Port of Spain,Trinidad and Tobago,False,1971-11-26|Trinidad and Tobago|Mexico|CONCACAF Championship|0.0|2.0|Port of Spain
8659,1971-11-28,Cuba,Mexico,0.0,1.0,CONCACAF Championship,San Fernando,Trinidad and Tobago,True,1971-11-28|Cuba|Mexico|CONCACAF Championship|0.0|1.0|San Fernando
8671,1971-12-02,Costa Rica,Mexico,0.0,1.0,CONCACAF Championship,Port of Spain,Trinidad and Tobago,True,1971-12-02|Costa Rica|Mexico|CONCACAF Championship|0.0|1.0|Port of Spain
8675,1971-12-04,Honduras,Mexico,1.0,2.0,CONCACAF Championship,Port of Spain,Trinidad and Tobago,True,1971-12-04|Honduras|Mexico|CONCACAF Championship|1.0|2.0|Port of Spain
8745,1972-01-27,Mexico,Chile,2.0,0.0,Friendly,Guadalajara,Mexico,False,1972-01-27|Mexico|Chile|Friendly|2.0|0.0|Guadalajara
8795,1972-04-05,Mexico,Peru,2.0,1.0,Friendly,Mexico City,Mexico,False,1972-04-05|Mexico|Peru|Friendly|2.0|1.0|Mexico City
8977,1972-08-06,Costa Rica,Mexico,1.0,0.0,Friendly,San José,Costa Rica,False,1972-08-06|Costa Rica|Mexico|Friendly|1.0|0.0|San José
8982,1972-08-09,Peru,Mexico,3.0,2.0,Friendly,Lima,Peru,False,1972-08-09|Peru|Mexico|Friendly|3.0|2.0|Lima
8985,1972-08-16,Chile,Mexico,0.0,2.0,Friendly,Santiago,Chile,False,1972-08-16|Chile|Mexico|Friendly|0.0|2.0|Santiago
8987,1972-08-24,Canada,Mexico,0.0,1.0,CONCACAF Championship qualification,Toronto,Canada,False,1972-08-24|Canada|Mexico|CONCACAF Championship qualification|0.0|1.0|Toronto
8992,1972-09-03,Mexico,United States,3.0,1.0,CONCACAF Championship qualification,Mexico City,Mexico,False,1972-09-03|Mexico|United States|CONCACAF Championship qualification|3.0|1.0|Mexico City
8995,1972-09-06,Mexico,Canada,2.0,1.0,CONCACAF Championship qualification,Mexico City,Mexico,False,1972-09-06|Mexico|Canada|CONCACAF Championship qualification|2.0|1.0|Mexico City
8996,1972-09-10,United States,Mexico,1.0,2.0,CONCACAF Championship qualification,Los Angeles,United States,False,1972-09-10|United States|Mexico|CONCACAF Championship qualification|1.0|2.0|Los Angeles
9038,1972-10-12,Mexico,Costa Rica,3.0,1.0,Friendly,Mexico City,Mexico,False,1972-10-12|Mexico|Costa Rica|Friendly|3.0|1.0|Mexico City
9167,1973-02-06,Mexico,Argentina,2.0,0.0,Friendly,Mexico City,Mexico,False,1973-02-06|Mexico|Argentina|Friendly|2.0|0.0|Mexico City
9418,1973-08-05,Mexico,Poland,0.0,1.0,Friendly,Los Angeles,United States,True,1973-08-05|Mexico|Poland|Friendly|0.0|1.0|Los Angeles
9425,1973-08-08,Mexico,Poland,1.0,2.0,Friendly,Monterrey,Mexico,False,1973-08-08|Mexico|Poland|Friendly|1.0|2.0|Monterrey
9488,1973-09-20,Mexico,Chile,1.0,2.0,Friendly,Mexico City,Mexico,False,1973-09-20|Mexico|Chile|Friendly|1.0|2.0|Mexico City
9531,1973-10-16,Mexico,United States,2.0,0.0,Friendly,Mexico City,Mexico,False,1973-10-16|Mexico|United States|Friendly|2.0|0.0|Mexico City
9589,1973-11-30,Guatemala,Mexico,0.0,0.0,CONCACAF Championship,Port-au-Prince,Haiti,True,1973-11-30|Guatemala|Mexico|CONCACAF Championship|0.0|0.0|Port-au-Prince
9593,1973-12-03,Honduras,Mexico,1.0,1.0,CONCACAF Championship,Port-au-Prince,Haiti,True,1973-12-03|Honduras|Mexico|CONCACAF Championship|1.0|1.0|Port-au-Prince
9598,1973-12-08,Mexico,Curaçao,8.0,0.0,CONCACAF Championship,Port-au-Prince,Haiti,True,1973-12-08|Mexico|Curaçao|CONCACAF Championship|8.0|0.0|Port-au-Prince
9605,1973-12-14,Mexico,Trinidad and Tobago,0.0,4.0,CONCACAF Championship,Port-au-Prince,Haiti,True,1973-12-14|Mexico|Trinidad and Tobago|CONCACAF Championship|0.0|4.0|Port-au-Prince
9613,1973-12-18,Haiti,Mexico,0.0,1.0,CONCACAF Championship,Port-au-Prince,Haiti,False,1973-12-18|Haiti|Mexico|CONCACAF Championship|0.0|1.0|Port-au-Prince
9699,1974-03-31,Brazil,Mexico,1.0,1.0,Friendly,Rio de Janeiro,Brazil,False,1974-03-31|Brazil|Mexico|Friendly|1.0|1.0|Rio de Janeiro
9857,1974-09-05,Mexico,United States,3.0,1.0,Friendly,Monterrey,Mexico,False,1974-09-05|Mexico|United States|Friendly|3.0|1.0|Monterrey
9872,1974-09-08,United States,Mexico,0.0,1.0,Friendly,Dallas,United States,False,1974-09-08|United States|Mexico|Friendly|0.0|1.0|Dallas
10227,1975-08-01,Mexico,German DR,2.0,3.0,Friendly,San Francisco,United States,True,1975-08-01|Mexico|German DR|Friendly|2.0|3.0|San Francisco
10236,1975-08-03,Mexico,German DR,0.0,1.0,Friendly,Los Angeles,United States,True,1975-08-03|Mexico|German DR|Friendly|0.0|1.0|Los Angeles
10250,1975-08-06,Mexico,German DR,1.0,0.0,Friendly,Monterrey,Mexico,False,1975-08-06|Mexico|German DR|Friendly|1.0|0.0|Monterrey
10283,1975-08-17,Mexico,Costa Rica,7.0,0.0,Friendly,Mexico City,Mexico,False,1975-08-17|Mexico|Costa Rica|Friendly|7.0|0.0|Mexico City
10289,1975-08-24,Mexico,United States,2.0,0.0,Friendly,Mexico City,Mexico,False,1975-08-24|Mexico|United States|Friendly|2.0|0.0|Mexico City
10291,1975-08-31,Mexico,Argentina,1.0,1.0,Friendly,Mexico City,Mexico,False,1975-08-31|Mexico|Argentina|Friendly|1.0|1.0|Mexico City
10333,1975-10-20,Israel,Mexico,1.0,0.0,Friendly,Jaffa,Israel,False,1975-10-20|Israel|Mexico|Friendly|1.0|0.0|Jaffa
10564,1976-06-04,Mexico,Brazil,0.0,3.0,Friendly,Guadalajara,Mexico,False,1976-06-04|Mexico|Brazil|Friendly|0.0|3.0|Guadalajara
10691,1976-10-03,United States,Mexico,0.0,0.0,CONCACAF Championship qualification,Los Angeles,United States,False,1976-10-03|United States|Mexico|CONCACAF Championship qualification|0.0|0.0|Los Angeles
10700,1976-10-10,Canada,Mexico,1.0,0.0,CONCACAF Championship qualification,Vancouver,Canada,False,1976-10-10|Canada|Mexico|CONCACAF Championship qualification|1.0|0.0|Vancouver
10714,1976-10-15,Mexico,United States,3.0,0.0,CONCACAF Championship qualification,Puebla,Mexico,False,1976-10-15|Mexico|United States|CONCACAF Championship qualification|3.0|0.0|Puebla
10731,1976-10-27,Mexico,Canada,0.0,0.0,CONCACAF Championship qualification,Toluca,Mexico,False,1976-10-27|Mexico|Canada|CONCACAF Championship qualification|0.0|0.0|Toluca
10829,1977-02-01,Mexico,Yugoslavia,5.0,1.0,Friendly,León,Mexico,False,1977-02-01|Mexico|Yugoslavia|Friendly|5.0|1.0|León
10838,1977-02-08,Mexico,Yugoslavia,0.0,1.0,Friendly,Monterrey,Mexico,False,1977-02-08|Mexico|Yugoslavia|Friendly|0.0|1.0|Monterrey
10862,1977-02-22,Mexico,Hungary,1.0,1.0,Friendly,Puebla,Mexico,False,1977-02-22|Mexico|Hungary|Friendly|1.0|1.0|Puebla
10978,1977-05-17,Mexico,Peru,1.0,1.0,Friendly,Mexico City,Mexico,False,1977-05-17|Mexico|Peru|Friendly|1.0|1.0|Mexico City
10980,1977-05-24,Mexico,Peru,2.0,1.0,Friendly,Monterrey,Mexico,False,1977-05-24|Mexico|Peru|Friendly|2.0|1.0|Monterrey
11021,1977-06-14,Mexico,Germany,2.0,2.0,Friendly,Mexico City,Mexico,False,1977-06-14|Mexico|Germany|Friendly|2.0|2.0|Mexico City
11131,1977-09-27,Mexico,United States,3.0,0.0,Friendly,Monterrey,Mexico,False,1977-09-27|Mexico|United States|Friendly|3.0|0.0|Monterrey
11151,1977-10-09,Mexico,Haiti,4.0,1.0,CONCACAF Championship,Mexico City,Mexico,False,1977-10-09|Mexico|Haiti|CONCACAF Championship|4.0|1.0|Mexico City
11160,1977-10-12,Mexico,El Salvador,3.0,1.0,CONCACAF Championship,Mexico City,Mexico,False,1977-10-12|Mexico|El Salvador|CONCACAF Championship|3.0|1.0|Mexico City
11164,1977-10-15,Mexico,Suriname,8.0,1.0,CONCACAF Championship,Monterrey,Mexico,False,1977-10-15|Mexico|Suriname|CONCACAF Championship|8.0|1.0|Monterrey
11170,1977-10-19,Mexico,Guatemala,2.0,1.0,CONCACAF Championship,Mexico City,Mexico,False,1977-10-19|Mexico|Guatemala|CONCACAF Championship|2.0|1.0|Mexico City
11175,1977-10-22,Mexico,Canada,3.0,1.0,CONCACAF Championship,Monterrey,Mexico,False,1977-10-22|Mexico|Canada|CONCACAF Championship|3.0|1.0|Monterrey
11272,1978-02-15,El Salvador,Mexico,1.0,5.0,Friendly,San Salvador,El Salvador,False,1978-02-15|El Salvador|Mexico|Friendly|1.0|5.0|San Salvador
11329,1978-04-11,Mexico,Peru,0.0,1.0,Friendly,Los Angeles,United States,True,1978-04-11|Mexico|Peru|Friendly|0.0|1.0|Los Angeles
11344,1978-04-26,Spain,Mexico,2.0,0.0,Friendly,Granada,Spain,False,1978-04-26|Spain|Mexico|Friendly|2.0|0.0|Granada
11350,1978-05-03,Finland,Mexico,0.0,1.0,Friendly,Helsinki,Finland,False,1978-05-03|Finland|Mexico|Friendly|0.0|1.0|Helsinki
11385,1978-06-02,Mexico,Tunisia,1.0,3.0,FIFA World Cup,Rosario,Argentina,True,1978-06-02|Mexico|Tunisia|FIFA World Cup|1.0|3.0|Rosario
11391,1978-06-06,Germany,Mexico,6.0,0.0,FIFA World Cup,Córdoba,Argentina,True,1978-06-06|Germany|Mexico|FIFA World Cup|6.0|0.0|Córdoba
11401,1978-06-10,Mexico,Poland,1.0,3.0,FIFA World Cup,Rosario,Argentina,True,1978-06-10|Mexico|Poland|FIFA World Cup|1.0|3.0|Rosario
11516,1978-09-10,Lebanon,Mexico,1.0,7.0,Korea Cup,Seoul,South Korea,True,1978-09-10|Lebanon|Mexico|Korea Cup|1.0|7.0|Seoul
12035,1979-11-01,Mexico,Peru,1.0,0.0,Friendly,Monterrey,Mexico,False,1979-11-01|Mexico|Peru|Friendly|1.0|0.0|Monterrey
12085,1979-12-04,El Salvador,Mexico,0.0,2.0,Friendly,San Salvador,El Salvador,False,1979-12-04|El Salvador|Mexico|Friendly|0.0|2.0|San Salvador
12089,1979-12-18,Mexico,El Salvador,1.0,1.0,Friendly,Texcoco,Mexico,False,1979-12-18|Mexico|El Salvador|Friendly|1.0|1.0|Texcoco
12133,1980-02-26,Mexico,South Korea,0.0,1.0,Friendly,Los Angeles,United States,True,1980-02-26|Mexico|South Korea|Friendly|0.0|1.0|Los Angeles
12168,1980-03-18,Honduras,Mexico,0.0,1.0,Friendly,Tegucigalpa,Honduras,False,1980-03-18|Honduras|Mexico|Friendly|0.0|1.0|Tegucigalpa
12193,1980-04-08,Mexico,Honduras,5.0,0.0,Friendly,Toluca,Mexico,False,1980-04-08|Mexico|Honduras|Friendly|5.0|0.0|Toluca
12195,1980-04-15,Guatemala,Mexico,2.0,4.0,Friendly,Guatemala City,Guatemala,False,1980-04-15|Guatemala|Mexico|Friendly|2.0|4.0|Guatemala City
12206,1980-04-29,Mexico,Guatemala,2.0,2.0,Friendly,Toluca,Mexico,False,1980-04-29|Mexico|Guatemala|Friendly|2.0|2.0|Toluca
12255,1980-06-08,Brazil,Mexico,2.0,0.0,Friendly,Rio de Janeiro,Brazil,False,1980-06-08|Brazil|Mexico|Friendly|2.0|0.0|Rio de Janeiro
12339,1980-08-20,New Zealand,Mexico,4.0,0.0,Friendly,Auckland,New Zealand,False,1980-08-20|New Zealand|Mexico|Friendly|4.0|0.0|Auckland
12344,1980-08-24,Australia,Mexico,2.0,2.0,Friendly,Sydney,Australia,False,1980-08-24|Australia|Mexico|Friendly|2.0|2.0|Sydney
12349,1980-08-26,Australia,Mexico,1.0,1.0,Friendly,Melbourne,Australia,False,1980-08-26|Australia|Mexico|Friendly|1.0|1.0|Melbourne
12360,1980-08-30,Fiji,Mexico,0.0,2.0,Friendly,Suva,Fiji,False,1980-08-30|Fiji|Mexico|Friendly|0.0|2.0|Suva
12366,1980-09-02,Tahiti,Mexico,0.0,1.0,Friendly,Pirae,Tahiti,False,1980-09-02|Tahiti|Mexico|Friendly|0.0|1.0|Pirae
12454,1980-10-18,Canada,Mexico,1.0,1.0,CONCACAF Championship qualification,Toronto,Canada,False,1980-10-18|Canada|Mexico|CONCACAF Championship qualification|1.0|1.0|Toronto
12499,1980-11-09,Mexico,United States,5.0,1.0,CONCACAF Championship qualification,Mexico City,Mexico,False,1980-11-09|Mexico|United States|CONCACAF Championship qualification|5.0|1.0|Mexico City
12518,1980-11-16,Mexico,Canada,1.0,1.0,CONCACAF Championship qualification,Mexico City,Mexico,False,1980-11-16|Mexico|Canada|CONCACAF Championship qualification|1.0|1.0|Mexico City
12541,1980-11-23,United States,Mexico,2.0,1.0,CONCACAF Championship qualification,Fort Lauderdale,United States,False,1980-11-23|United States|Mexico|CONCACAF Championship qualification|2.0|1.0|Fort Lauderdale
12613,1981-01-20,Mexico,Bulgaria,1.0,1.0,Friendly,Mexico City,Mexico,False,1981-01-20|Mexico|Bulgaria|Friendly|1.0|1.0|Mexico City
12635,1981-02-11,Mexico,South Korea,4.0,0.0,Friendly,Mexico City,Mexico,False,1981-02-11|Mexico|South Korea|Friendly|4.0|0.0|Mexico City
13020,1981-11-01,Mexico,Cuba,4.0,0.0,CONCACAF Championship,Tegucigalpa,Honduras,True,1981-11-01|Mexico|Cuba|CONCACAF Championship|4.0|0.0|Tegucigalpa
13028,1981-11-06,Mexico,El Salvador,0.0,1.0,CONCACAF Championship,Tegucigalpa,Honduras,True,1981-11-06|Mexico|El Salvador|CONCACAF Championship|0.0|1.0|Tegucigalpa
13037,1981-11-11,Haiti,Mexico,1.0,1.0,CONCACAF Championship,Tegucigalpa,Honduras,True,1981-11-11|Haiti|Mexico|CONCACAF Championship|1.0|1.0|Tegucigalpa
13047,1981-11-15,Mexico,Canada,1.0,1.0,CONCACAF Championship,Tegucigalpa,Honduras,True,1981-11-15|Mexico|Canada|CONCACAF Championship|1.0|1.0|Tegucigalpa
13075,1981-11-22,Honduras,Mexico,0.0,0.0,CONCACAF Championship,Tegucigalpa,Honduras,False,1981-11-22|Honduras|Mexico|CONCACAF Championship|0.0|0.0|Tegucigalpa
13565,1983-03-15,Costa Rica,Mexico,0.0,1.0,Friendly,San José,Costa Rica,False,1983-03-15|Costa Rica|Mexico|Friendly|0.0|1.0|San José
13571,1983-03-22,Mexico,Costa Rica,1.0,0.0,Friendly,Mexico City,Mexico,False,1983-03-22|Mexico|Costa Rica|Friendly|1.0|0.0|Mexico City
13593,1983-04-05,Guatemala,Mexico,0.0,2.0,Friendly,Los Angeles,United States,True,1983-04-05|Guatemala|Mexico|Friendly|0.0|2.0|Los Angeles
13905,1983-10-25,El Salvador,Mexico,0.0,5.0,Friendly,Los Angeles,United States,True,1983-10-25|El Salvador|Mexico|Friendly|0.0|5.0|Los Angeles
13953,1983-11-22,Mexico,Sweden,2.0,0.0,Friendly,Morelia,Mexico,False,1983-11-22|Mexico|Sweden|Friendly|2.0|0.0|Morelia
13958,1983-11-29,Martinique,Mexico,4.0,4.0,Friendly,Fort-de-France,Martinique,False,1983-11-29|Martinique|Mexico|Friendly|4.0|4.0|Fort-de-France
13966,1983-12-06,Mexico,Canada,5.0,0.0,Friendly,Irapuato,Mexico,False,1983-12-06|Mexico|Canada|Friendly|5.0|0.0|Irapuato
14015,1984-02-04,Italy,Mexico,5.0,0.0,Friendly,Rome,Italy,False,1984-02-04|Italy|Mexico|Friendly|5.0|0.0|Rome
14241,1984-08-08,Republic of Ireland,Mexico,0.0,0.0,Friendly,Dublin,Republic of Ireland,False,1984-08-08|Republic of Ireland|Mexico|Friendly|0.0|0.0|Dublin
14246,1984-08-11,German DR,Mexico,1.0,1.0,Friendly,Berlin,German DR,False,1984-08-11|German DR|Mexico|Friendly|1.0|1.0|Berlin
14258,1984-08-16,Finland,Mexico,0.0,3.0,Friendly,Helsinki,Finland,False,1984-08-16|Finland|Mexico|Friendly|0.0|3.0|Helsinki
14262,1984-08-19,Russia,Mexico,3.0,0.0,Friendly,Leningrad,Soviet Union,False,1984-08-19|Russia|Mexico|Friendly|3.0|0.0|Leningrad
14264,1984-08-22,Sweden,Mexico,1.0,1.0,Friendly,Malmö,Sweden,False,1984-08-22|Sweden|Mexico|Friendly|1.0|1.0|Malmö
14266,1984-08-25,Hungary,Mexico,0.0,2.0,Friendly,Budapest,Hungary,False,1984-08-25|Hungary|Mexico|Friendly|0.0|2.0|Budapest
14304,1984-09-18,Mexico,Argentina,1.0,1.0,Friendly,Monterrey,Mexico,False,1984-09-18|Mexico|Argentina|Friendly|1.0|1.0|Monterrey
14335,1984-10-09,Mexico,Colombia,1.0,0.0,Friendly,Los Angeles,United States,True,1984-10-09|Mexico|Colombia|Friendly|1.0|0.0|Los Angeles
14341,1984-10-11,El Salvador,Mexico,0.0,1.0,Friendly,Los Angeles,United States,True,1984-10-11|El Salvador|Mexico|Friendly|0.0|1.0|Los Angeles
14364,1984-10-17,Mexico,United States,2.0,1.0,Friendly,Nezahualcóyotl,Mexico,False,1984-10-17|Mexico|United States|Friendly|2.0|1.0|Nezahualcóyotl
14386,1984-10-25,Argentina,Mexico,1.0,1.0,Friendly,Buenos Aires,Argentina,False,1984-10-25|Argentina|Mexico|Friendly|1.0|1.0|Buenos Aires
14391,1984-10-28,Chile,Mexico,1.0,0.0,Friendly,Santiago,Chile,False,1984-10-28|Chile|Mexico|Friendly|1.0|0.0|Santiago
14398,1984-10-31,Uruguay,Mexico,1.0,1.0,Friendly,Montevideo,Uruguay,False,1984-10-31|Uruguay|Mexico|Friendly|1.0|1.0|Montevideo
14412,1984-11-11,Trinidad and Tobago,Mexico,0.0,2.0,Friendly,Port of Spain,Trinidad and Tobago,False,1984-11-11|Trinidad and Tobago|Mexico|Friendly|0.0|2.0|Port of Spain
14465,1984-12-04,Mexico,Ecuador,3.0,2.0,Friendly,Los Angeles,United States,True,1984-12-04|Mexico|Ecuador|Friendly|3.0|2.0|Los Angeles
14561,1985-02-05,Mexico,Poland,5.0,0.0,Friendly,Querétaro,Mexico,False,1985-02-05|Mexico|Poland|Friendly|5.0|0.0|Querétaro
14568,1985-02-06,Mexico,Switzerland,1.0,2.0,Friendly,Querétaro,Mexico,False,1985-02-06|Mexico|Switzerland|Friendly|1.0|2.0|Querétaro
14615,1985-02-26,Mexico,Finland,2.0,1.0,Friendly,Acapulco,Mexico,False,1985-02-26|Mexico|Finland|Friendly|2.0|1.0|Acapulco
14843,1985-06-02,Mexico,Italy,1.0,1.0,Friendly,Mexico City,Mexico,False,1985-06-02|Mexico|Italy|Friendly|1.0|1.0|Mexico City
14859,1985-06-09,Mexico,England,1.0,0.0,Friendly,Mexico City,Mexico,False,1985-06-09|Mexico|England|Friendly|1.0|0.0|Mexico City
14865,1985-06-15,Mexico,Germany,2.0,0.0,Friendly,Mexico City,Mexico,False,1985-06-15|Mexico|Germany|Friendly|2.0|0.0|Mexico City
14945,1985-08-27,Mexico,Bulgaria,1.0,1.0,Friendly,Los Angeles,United States,True,1985-08-27|Mexico|Bulgaria|Friendly|1.0|1.0|Los Angeles
14979,1985-09-20,Mexico,Peru,0.0,0.0,Friendly,Los Angeles,United States,True,1985-09-20|Mexico|Peru|Friendly|0.0|0.0|Los Angeles
14984,1985-09-22,Mexico,Peru,1.0,0.0,Friendly,San Jose,United States,True,1985-09-22|Mexico|Peru|Friendly|1.0|0.0|San Jose
15009,1985-10-11,Libya,Mexico,3.0,1.0,Friendly,Benghazi,Libya,False,1985-10-11|Libya|Mexico|Friendly|3.0|1.0|Benghazi
15016,1985-10-15,Yemen,Mexico,0.0,2.0,Friendly,Sana'a,Yemen AR,True,1985-10-15|Yemen|Mexico|Friendly|0.0|2.0|Sana'a
15031,1985-10-18,Jordan,Mexico,0.0,0.0,Friendly,Amman,Jordan,False,1985-10-18|Jordan|Mexico|Friendly|0.0|0.0|Amman
15034,1985-10-20,Egypt,Mexico,2.0,1.0,Friendly,Cairo,Egypt,False,1985-10-20|Egypt|Mexico|Friendly|2.0|1.0|Cairo
15038,1985-10-25,Kuwait,Mexico,0.0,0.0,Friendly,Kuwait City,Kuwait,False,1985-10-25|Kuwait|Mexico|Friendly|0.0|0.0|Kuwait City
15063,1985-11-14,Mexico,Argentina,1.0,1.0,Friendly,Los Angeles,United States,True,1985-11-14|Mexico|Argentina|Friendly|1.0|1.0|Los Angeles
